FullName,Winery,WineName,Year,Region,RegionalVariety,VintageRating,VintageRatingCount,VintagePrice,VintageRatingPriceRatio,Age
Domaines Schlumberger Cuvée Christine Gewürztraminer Alsace Vendanges Tardives 2015,Domaines Schlumberger,Cuvée Christine Gewürztraminer Alsace Vendanges Tardives,2015,Alsace,Gewürztraminer,4.4,46,65,0.067692308,6
Chateau Montelena Chardonnay 2016,Chateau Montelena,Chardonnay,2016,Napa Valley,Chardonnay,4.4,1027,49.99,0.088017604,5
Minimus Dijon Free Chardonnay 2016,Minimus,Dijon Free Chardonnay,2016,Oregon,Chardonnay,4.4,39,38,0.115789474,5
Stephane Montez - Domaine du Monteillet Chanson Condrieu 2017,Stephane Montez - Domaine du Monteillet,Chanson Condrieu,2017,Northern Rhône,Condrieu,4.4,30,40,0.11,4
Sebio Salvaxe 2015,Sebio,Salvaxe,2015,,,4.4,26,31.01,0.141889713,6
Maximin Grünhaus Maximin Grünhäuser Abtsberg Riesling Spätlese 2017,Maximin Grünhaus,Maximin Grünhäuser Abtsberg Riesling Spätlese,2017,German,Riesling,4.4,45,38.04,0.115667718,4
Jermann Vintage Tunina 2016,Jermann,Vintage Tunina,2016,Northern Italy,White,4.3,779,46.32,0.09283247,5
Régnard Grand Régnard Chablis 2018,Régnard,Grand Régnard Chablis,2018,Burgundy,Chablis,4.3,400,36.5,0.117808219,3
Pazo Señorans Seleccion de Añada Albariño Rías Baixas 2010,Pazo Señorans,Seleccion de Añada Albariño Rías Baixas,2010,Spanish,Albariño,4.3,398,44.49,0.096650933,11
Terlan (Terlano) Riserva Nova Domus Terlaner 2015,Terlan (Terlano),Riserva Nova Domus Terlaner,2015,Northern Italy,White,4.3,381,47.45,0.090621707,6
Zenato Lugana Sergio Riserva 2011,Zenato,Lugana Sergio Riserva,2011,Northern Italy,White,4.3,308,50,0.086,10
Jordan Nine Yards Chardonnay 2016,Jordan,Nine Yards Chardonnay,2016,South African,Chardonnay,4.3,287,32.45,0.132511556,5
Springfield Estate Méthode Ancienne Chardonnay 2016,Springfield Estate,Méthode Ancienne Chardonnay,2016,South African,Chardonnay,4.3,276,30.98,0.138799225,5
Henri Bourgeois Sancerre D'Antan 2016,Henri Bourgeois,Sancerre D'Antan,2016,Upper Loire Valley,White,4.3,194,43,0.1,5
Abadia Retuerta Le Domaine Blanco de Guarda 2017,Abadia Retuerta,Le Domaine Blanco de Guarda,2017,,,4.3,167,37,0.116216216,4
Pierro Chardonnay 2017,Pierro,Chardonnay,2017,Australian,Chardonnay,4.3,158,50,0.086,4
Louis Chèze Pagus Luminis Condrieu 2017,Louis Chèze,Pagus Luminis Condrieu,2017,Northern Rhône,Condrieu,4.3,147,39.85,0.107904642,4
Domaine Alain Chavy Puligny-Montrachet 2016,Domaine Alain Chavy,Puligny-Montrachet,2016,Burgundy,Côte de Beaune White,4.3,143,44.54,0.096542434,5
Hatzidakis Nykteri 2016,Hatzidakis,Nykteri,2016,Greek Santorini,White,4.3,141,40,0.1075,5
André Perret Condrieu Chery 2016,André Perret,Condrieu Chery,2016,Northern Rhône,Condrieu,4.3,134,48,0.089583333,5
Bénédicte et Stéphane Tissot Les Bruyères 2015,Bénédicte et Stéphane Tissot,Les Bruyères,2015,Jura,White,4.3,114,39.99,0.107526882,6
Artemis Karamolegos Assyrtiko 34 2017,Artemis Karamolegos,Assyrtiko 34,2017,Greek Santorini,White,4.3,96,30.49,0.141029846,4
Casa da Passarella Villa Oliveira Encruzado 2014,Casa da Passarella,Villa Oliveira Encruzado,2014,Northern Portugal,White,4.3,91,44.59,0.096434178,7
Jolie-Laide Fanucchi-Wood Road Trousseau Gris 2017,Jolie-Laide,Fanucchi-Wood Road Trousseau Gris,2017,,,4.3,69,31.5,0.136507937,4
Walter Hansel The North Slope Vineyard Chardonnay 2016,Walter Hansel,The North Slope Vineyard Chardonnay,2016,Californian,Chardonnay,4.3,69,36.48,0.117872807,5
Vassaltis Assyrtiko Barrel Aged 2017,Vassaltis,Assyrtiko Barrel Aged,2017,Greek Santorini,White,4.3,64,47.45,0.090621707,4
Philippe Bouzereau - Chateau de Citeaux Vieux Clos du Château de Cîteaux Meursault Blanc 2016,Philippe Bouzereau - Chateau de Citeaux,Vieux Clos du Château de Cîteaux Meursault Blanc,2016,Burgundy,Côte de Beaune White,4.3,58,42.5,0.101176471,5
Domaine Alain Chavy Puligny-Montrachet 2017,Domaine Alain Chavy,Puligny-Montrachet,2017,Burgundy,Côte de Beaune White,4.3,54,44.54,0.096542434,4
Domaine Gérard Thomas Saint-Aubin 1er Cru 'Murgers des Dents de Chien' 2017,Domaine Gérard Thomas,Saint-Aubin 1er Cru 'Murgers des Dents de Chien',2017,Burgundy,Côte de Beaune White,4.3,50,30,0.143333333,4
Josmeyer Riesling Grand Cru Hengst 2015,Josmeyer,Riesling Grand Cru Hengst,2015,Alsace,Riesling,4.3,45,49.99,0.086017203,6
Jim Barry The Florita Riesling 2011,Jim Barry,The Florita Riesling,2011,Australian,Riesling,4.3,43,33.5,0.128358209,10
Schloss Johannisberg Rotlack Riesling Kabinett Feinherb 2018,Schloss Johannisberg,Rotlack Riesling Kabinett Feinherb,2018,German,Riesling,4.3,39,36.34,0.118326912,3
Joblot Givry 'En Veau' 1er Cru 2017,Joblot,Givry 'En Veau' 1er Cru,2017,Burgundy,Côte Chalonnaise White,4.3,38,35,0.122857143,4
Domaine Berthelemot Puligny-Montrachet 'Les Levrons' 2016,Domaine Berthelemot,Puligny-Montrachet 'Les Levrons',2016,Burgundy,Côte de Beaune White,4.3,37,44.95,0.095661846,5
Uva Mira Mountain Vineyards The Single Tree Chardonnay 2016,Uva Mira Mountain Vineyards,The Single Tree Chardonnay,2016,South African,Chardonnay,4.3,33,49.99,0.086017203,5
Storm Vrede Chardonnay 2018,Storm,Vrede Chardonnay,2018,South African,Chardonnay,4.3,33,42.33,0.101582802,3
Domaine Saumaize-Michelin Pouilly-Fuissé Clos Sur la Roche 2017,Domaine Saumaize-Michelin,Pouilly-Fuissé Clos Sur la Roche,2017,Burgundy,Macônnais White,4.3,28,32.95,0.130500759,4
Domaine Sophie Cinier Pouilly-Fuissé 'Vers Cras' 2015,Domaine Sophie Cinier,Pouilly-Fuissé 'Vers Cras',2015,Burgundy,Macônnais White,4.3,28,32.99,0.130342528,6
Ata Rangi Craighall Chardonnay 2017,Ata Rangi,Craighall Chardonnay,2017,New Zealand,Chardonnay,4.3,25,41.95,0.10250298,4
Cloudy Bay Te Koko Sauvignon Blanc 2015,Cloudy Bay,Te Koko Sauvignon Blanc,2015,New Zealand,Sauvignon Blanc,4.2,681,45,0.093333333,6
Vie di Romans Dessimis Pinot Grigio 2016,Vie di Romans,Dessimis Pinot Grigio,2016,Northern Italy,Pinot Grigio,4.2,629,42.5,0.098823529,5
Zenato Lugana Sergio Riserva 2014,Zenato,Lugana Sergio Riserva,2014,Northern Italy,White,4.2,595,35,0.12,7
Vie di Romans Piere Sauvignon Blanc 2015,Vie di Romans,Piere Sauvignon Blanc,2015,Northern Italy,White,4.2,576,33,0.127272727,6
Louis Jadot Meursault 2015,Louis Jadot,Meursault,2015,Burgundy,Côte de Beaune White,4.2,574,47.44,0.088532884,6
St. Michael-Eppan Sanct Valentin Gewürztraminer 2017,St. Michael-Eppan,Sanct Valentin Gewürztraminer,2017,Northern Italy,Gewürztraminer,4.2,525,33.96,0.123674912,4
St. Michael-Eppan Sanct Valentin Chardonnay 2017,St. Michael-Eppan,Sanct Valentin Chardonnay,2017,Northern Italy,White,4.2,459,34.18,0.122878877,4
R. López de Heredia Viña Tondonia Viña Tondonia Reserva Blanco 2006,R. López de Heredia Viña Tondonia,Viña Tondonia Reserva Blanco,2006,Spanish,Rioja White,4.2,411,34.95,0.120171674,15
La Scolca Gavi dei Gavi (Black label) 2018,La Scolca,Gavi dei Gavi (Black label),2018,Italian,Gavi,4.2,392,34,0.123529412,3
Colterenzio (Schreckbichl) Lafóa Sauvignon 2017,Colterenzio (Schreckbichl),Lafóa Sauvignon,2017,Northern Italy,White,4.2,385,34.22,0.122735243,4
Joseph Drouhin Chassagne-Montrachet Blanc 2014,Joseph Drouhin,Chassagne-Montrachet Blanc,2014,Burgundy,Côte de Beaune White,4.2,355,49.95,0.084084084,7
Daniel-Etienne Defaix Chablis Premier Cru 'Les Lys' 2003,Daniel-Etienne Defaix,Chablis Premier Cru 'Les Lys',2003,Burgundy,Chablis,4.2,342,34,0.123529412,18
Ramey Russian River Valley Chardonnay 2015,Ramey,Russian River Valley Chardonnay,2015,Californian,Chardonnay,4.2,312,44,0.095454545,6
Colterenzio (Schreckbichl) Lafóa Chardonnay 2017,Colterenzio (Schreckbichl),Lafóa Chardonnay,2017,Northern Italy,White,4.2,310,36.6,0.114754098,4
Quintarelli Giuseppe Veneto Bianco Secco 2017,Quintarelli Giuseppe,Veneto Bianco Secco,2017,Northern Italy,White,4.2,298,30,0.14,4
Terlan (Terlano) Riserva Nova Domus Terlaner 2016,Terlan (Terlano),Riserva Nova Domus Terlaner,2016,Northern Italy,White,4.2,265,48.99,0.085731782,5
Vie di Romans Flors di Uis 2015,Vie di Romans,Flors di Uis,2015,Northern Italy,White,4.2,261,34,0.123529412,6
Zenato Lugana Sergio Riserva 2016,Zenato,Lugana Sergio Riserva,2016,Northern Italy,White,4.2,240,31.5,0.133333333,5
Jermann Vintage Tunina 2017,Jermann,Vintage Tunina,2017,Northern Italy,White,4.2,237,40.25,0.104347826,4
St. Michael-Eppan Sanct Valentin Pinot Grigio 2017,St. Michael-Eppan,Sanct Valentin Pinot Grigio,2017,Northern Italy,Pinot Grigio,4.2,199,34.18,0.122878877,4
Robert Sinskey Abraxas (Scintilla Sonoma Vineyard) 2014,Robert Sinskey,Abraxas (Scintilla Sonoma Vineyard),2014,,,4.2,197,38.95,0.107830552,7
Alois Lageder Löwengang Chardonnay 2016,Alois Lageder,Löwengang Chardonnay,2016,Northern Italy,White,4.2,187,40.15,0.104607721,5
J.M. Boillot Montagny 1er Cru 2016,J.M. Boillot,Montagny 1er Cru,2016,Burgundy,Côte Chalonnaise White,4.2,186,32.33,0.1299103,5
Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Spätlese 2011,Joh. Jos. Prüm,Wehlener Sonnenuhr Riesling Spätlese,2011,German,Riesling,4.2,181,40,0.105,10
Ramey Russian River Valley Chardonnay 2016,Ramey,Russian River Valley Chardonnay,2016,Californian,Chardonnay,4.2,178,36.74,0.114316821,5
Château l'Hospitalet Grand Vin La Clape Blanc 2017,Château l'Hospitalet,Grand Vin La Clape Blanc,2017,Languedoc-Roussillon,White,4.2,177,33.9,0.123893805,4
Domaine Latour-Giraud Cuvée Charles Maxime Meursault 2015,Domaine Latour-Giraud,Cuvée Charles Maxime Meursault,2015,Burgundy,Côte de Beaune White,4.2,170,44.49,0.094403237,6
Stephane Montez - Domaine du Monteillet Les Grandes Chaillées Condrieu 2017,Stephane Montez - Domaine du Monteillet,Les Grandes Chaillées Condrieu,2017,Northern Rhône,Condrieu,4.2,166,38.99,0.107719928,4
Méo-Camuzet Bourgogne Hautes-Côtes de Nuits Clos Saint-Philibert Monopole Blanc 2016,Méo-Camuzet,Bourgogne Hautes-Côtes de Nuits Clos Saint-Philibert Monopole Blanc,2016,Burgundy,White,4.2,162,33,0.127272727,5
Domaine Huet Vouvray Le Haut-Lieu Demi-Sec 2015,Domaine Huet,Vouvray Le Haut-Lieu Demi-Sec,2015,Loire,Chenin Blanc,4.2,153,41,0.102439024,6
Au Bon Climat Hildegard 2014,Au Bon Climat,Hildegard,2014,Californian,White Blend,4.2,149,45.33,0.092653872,7
Louis Michel & Fils Chablis Premier Cru 'Montée de Tonnerre' 2016,Louis Michel & Fils,Chablis Premier Cru 'Montée de Tonnerre',2016,Burgundy,Chablis,4.2,145,35.21,0.119284294,5
Tolpuddle Chardonnay 2014,Tolpuddle,Chardonnay,2014,Australian,Chardonnay,4.2,140,44.95,0.093437152,7
Domaine du Vieux Télégraphe Châteauneuf-du-Pape (La Crau) Blanc 2014,Domaine du Vieux Télégraphe,Châteauneuf-du-Pape (La Crau) Blanc,2014,Southern Rhône,White,4.2,133,39.95,0.105131414,7
Man O' War Valhalla 2014,Man O' War,Valhalla,2014,New Zealand,Chardonnay,4.2,131,45,0.093333333,7
Chavy-Chouet Clos des Corvées de Citeau Meursault 2017,Chavy-Chouet,Clos des Corvées de Citeau Meursault,2017,Burgundy,Côte de Beaune White,4.2,125,39.99,0.105026257,4
Robert Sinskey Abraxas (Scintilla Sonoma Vineyard) 2015,Robert Sinskey,Abraxas (Scintilla Sonoma Vineyard),2015,,,4.2,119,44.83,0.093687263,6
Chanin Bien Nacido Vineyard Chardonnay 2015,Chanin,Bien Nacido Vineyard Chardonnay,2015,Californian,Chardonnay,4.2,117,46,0.091304348,6
Miani Friulano 2015,Miani,Friulano,2015,Central Italy,White,4.2,113,42.5,0.098823529,6
Maxime Magnon La Bégou White 2017,Maxime Magnon,La Bégou White,2017,Languedoc-Roussillon,White,4.2,103,30.6,0.137254902,4
Daniel-Etienne Defaix Chablis Premier Cru 'Les Lys' 2004,Daniel-Etienne Defaix,Chablis Premier Cru 'Les Lys',2004,Burgundy,Chablis,4.2,98,30.6,0.137254902,17
Marjan Simčič Sauvignon Blanc Opoka 2016,Marjan Simčič,Sauvignon Blanc Opoka,2016,,,4.2,98,33,0.127272727,5
Domaine de la Rectorie L'Argile Collioure 2016,Domaine de la Rectorie,L'Argile Collioure,2016,Languedoc-Roussillon,White,4.2,94,35.33,0.11887914,5
Eric Forest Les Crays Pouilly-Fuissé 2015,Eric Forest,Les Crays Pouilly-Fuissé,2015,Burgundy,Macônnais White,4.2,81,32.25,0.130232558,6
Gómez Cruzado Montes Obarenes Selección Terroir 2015,Gómez Cruzado,Montes Obarenes Selección Terroir,2015,Spanish,Rioja White,4.2,80,42,0.1,6
José Pariente Cuvée Especial Verdejo 2015,José Pariente,Cuvée Especial Verdejo,2015,Spanish,Verdejo,4.2,79,39.8,0.105527638,6
Vincent Dauvissat Chablís 2017,Vincent Dauvissat,Chablís,2017,Burgundy,Chablis,4.2,76,42,0.1,4
Mas de Daumas Gassac Blanc 2018,Mas de Daumas Gassac,Blanc,2018,Languedoc-Roussillon,White,4.2,75,36.5,0.115068493,3
Forjas del Salnés Leirana Finca Genoveva Albariño 2018,Forjas del Salnés,Leirana Finca Genoveva Albariño,2018,Spanish,Albariño,4.2,71,35,0.12,3
Pazo Barrantes La Comtesse de Pazo Barrantes Albariño 2016,Pazo Barrantes,La Comtesse de Pazo Barrantes Albariño,2016,Spanish,Albariño,4.2,68,42.67,0.09842981,5
Domaine du Vieux Télégraphe Châteauneuf-du-Pape (La Crau) Blanc 2016,Domaine du Vieux Télégraphe,Châteauneuf-du-Pape (La Crau) Blanc,2016,Southern Rhône,White,4.2,65,49.99,0.084016803,5
Domaine de la Tournelle Les Corvées sous Curon 2015,Domaine de la Tournelle,Les Corvées sous Curon,2015,Jura,White,4.2,61,40,0.105,6
Domaine La Roquète Châteauneuf-du-Pape Clos La Roquète Blanc 2017,Domaine La Roquète,Châteauneuf-du-Pape Clos La Roquète Blanc,2017,Southern Rhône,White,4.2,60,36.91,0.113790301,4
Bret Brothers & The Soufrandière La Soufrandiére Le Clos de Grand Pére Macon-Vinzelles 2016,Bret Brothers & The Soufrandière,La Soufrandiére Le Clos de Grand Pére Macon-Vinzelles,2016,Burgundy,Macônnais White,4.2,57,31.42,0.13367282,5
Au Bon Climat Hildegard 2016,Au Bon Climat,Hildegard,2016,Californian,White Blend,4.2,54,35.44,0.118510158,5
Josmeyer Riesling Grand Cru Hengst 2013,Josmeyer,Riesling Grand Cru Hengst,2013,Alsace,Riesling,4.2,53,49.95,0.084084084,8
Henri Bourgeois Sancerre Etienne Henri 2015,Henri Bourgeois,Sancerre Etienne Henri,2015,Upper Loire Valley,White,4.2,47,44,0.095454545,6
Domaine Éric Louis Sancerre 2018,Domaine Éric Louis,Sancerre,2018,Upper Loire Valley,White,4.2,47,30.43,0.138021689,3
Henschke Croft Chardonnay 2016,Henschke,Croft Chardonnay,2016,Australian,Chardonnay,4.2,42,35,0.12,5
Domaine A Cailbourdin Triptyque Pouilly-Fumé 2015,Domaine A Cailbourdin,Triptyque Pouilly-Fumé,2015,Upper Loire Valley,White,4.2,41,34.9,0.12034384,6
Rodrigo Mendez Salvora 2013,Rodrigo Mendez,Salvora,2013,Spanish,Albariño,4.2,41,34.2,0.122807018,8
Le Clos de la Meslerie Vouvray 2014,Le Clos de la Meslerie,Vouvray,2014,Loire,Chenin Blanc,4.2,40,35,0.12,7
La Chablisienne Château Grenouilles Chablis Grand Cru 2016,La Chablisienne,Château Grenouilles Chablis Grand Cru,2016,Burgundy,Chablis,4.2,40,45.99,0.091324201,5
Giant Steps Lusatia Park Vineyard Chardonnay 2016,Giant Steps,Lusatia Park Vineyard Chardonnay,2016,Australian,Chardonnay,4.2,39,44.33,0.094743966,5
Grosset Polish Hill Riesling 2019,Grosset,Polish Hill Riesling,2019,Australian,Riesling,4.2,39,35.95,0.116828929,2
Chavy-Chouet Meursault Les Narvaux 2017,Chavy-Chouet,Meursault Les Narvaux,2017,Burgundy,Côte de Beaune White,4.2,38,44.1,0.095238095,4
Bott-Geyl Gewürztraminer Alsace Grand Cru 'Sonnenglanz' 2011,Bott-Geyl,Gewürztraminer Alsace Grand Cru 'Sonnenglanz',2011,Alsace,Gewürztraminer,4.2,37,37,0.113513514,10
Joblot Mademoiselle Givry 1er Cru 2017,Joblot,Mademoiselle Givry 1er Cru,2017,Burgundy,Côte Chalonnaise White,4.2,36,37.02,0.113452188,4
Yves Boyer-Martenot Meursault 'Les Narvaux' 2016,Yves Boyer-Martenot,Meursault 'Les Narvaux',2016,Burgundy,Côte de Beaune White,4.2,35,42.5,0.098823529,5
Dopff au Moulin Gewürztraminer Grand Cru Brand de Turckheim 2015,Dopff au Moulin,Gewürztraminer Grand Cru Brand de Turckheim,2015,Alsace,Gewürztraminer,4.2,35,30.35,0.138385502,6
Sorrenberg Sauvignon Blanc - Sémillon 2016,Sorrenberg,Sauvignon Blanc - Sémillon,2016,,,4.2,32,30.95,0.135702746,5
Gitton Père & Fils Silex Galinot 2016,Gitton Père & Fils,Silex Galinot,2016,Upper Loire Valley,White,4.2,30,46.5,0.090322581,5
Cordero di Montezemolo Chardonnay Langhe Elioro 2017,Cordero di Montezemolo,Chardonnay Langhe Elioro,2017,Northern Italy,White,4.2,27,44.54,0.094297261,4
Comte Lafond Sancerre Grande Cuvée Blanc 2017,Comte Lafond,Sancerre Grande Cuvée Blanc,2017,Upper Loire Valley,White,4.2,26,36,0.116666667,4
Jean Marc Pillot Chassagne-Montrachet 'Les Pierres' 2015,Jean Marc Pillot,Chassagne-Montrachet 'Les Pierres',2015,Burgundy,Côte de Beaune White,4.2,25,49.35,0.085106383,6
St. Michael-Eppan Sanct Valentin Sauvignon 2017,St. Michael-Eppan,Sanct Valentin Sauvignon,2017,Northern Italy,White,4.1,1295,32.15,0.127527216,4
Hamilton Russell Vineyards Chardonnay 2017,Hamilton Russell Vineyards,Chardonnay,2017,South African,Chardonnay,4.1,667,30,0.136666667,4
Terlan (Terlano) Pinot Bianco Riserva Vorberg 2016,Terlan (Terlano),Pinot Bianco Riserva Vorberg,2016,Northern Italy,Pinot Blanc,4.1,584,34.99,0.117176336,5
Ramey Russian River Valley Chardonnay 2014,Ramey,Russian River Valley Chardonnay,2014,Californian,Chardonnay,4.1,572,40,0.1025,7
Comte Lafond Sancerre Blanc 2016,Comte Lafond,Sancerre Blanc,2016,Upper Loire Valley,White,4.1,542,35.25,0.116312057,5
Torres Milmanda 2014,Torres,Milmanda,2014,Spanish,Chardonnay,4.1,495,39.95,0.102628285,7
Grosset Polish Hill Riesling 2017,Grosset,Polish Hill Riesling,2017,Australian,Riesling,4.1,426,32,0.128125,4
Trefethen Chardonnay 2016,Trefethen,Chardonnay,2016,Napa Valley,Chardonnay,4.1,401,40,0.1025,5
Stag's Leap Wine Cellars KARIA Chardonnay 2017,Stag's Leap Wine Cellars,KARIA Chardonnay,2017,Napa Valley,Chardonnay,4.1,391,36.89,0.111141231,4
Domaine Huet Vouvray Le Haut-Lieu Sec 2017,Domaine Huet,Vouvray Le Haut-Lieu Sec,2017,Loire,Chenin Blanc,4.1,380,30.35,0.13509061,4
Orin Swift Blank Stare Sauvignon Blanc 2017,Orin Swift,Blank Stare Sauvignon Blanc,2017,Californian,Sauvignon Blanc,4.1,357,43.58,0.094079853,4
Vie di Romans Dessimis Pinot Grigio 2017,Vie di Romans,Dessimis Pinot Grigio,2017,Northern Italy,Pinot Grigio,4.1,316,37,0.110810811,4
Daniel-Etienne Defaix Chablis Premier Cru 'Côte de Lechet' 2003,Daniel-Etienne Defaix,Chablis Premier Cru 'Côte de Lechet',2003,Burgundy,Chablis,4.1,305,34,0.120588235,18
Domaine Valette Vieilles Vignes Mâcon-Chaintré 2014,Domaine Valette,Vieilles Vignes Mâcon-Chaintré,2014,Burgundy,Macônnais White,4.1,276,34.99,0.117176336,7
Hartford Court Chardonnay 2014,Hartford Court,Chardonnay,2014,Californian,Chardonnay,4.1,272,34.95,0.117310443,7
Nicolas Joly Les Vieux Clos 2016,Nicolas Joly,Les Vieux Clos,2016,Loire,Chenin Blanc,4.1,272,46,0.089130435,5
Castello Pomino Benefizio Riserva Pomino Bianco 2017,Castello Pomino,Benefizio Riserva Pomino Bianco,2017,Central Italy,White,4.1,264,35.23,0.116378087,4
Heymann-Löwenstein Schieferterrassen 2014,Heymann-Löwenstein,Schieferterrassen,2014,German,Riesling,4.1,254,30.99,0.132300742,7
De Trafford Straw N.V.,De Trafford,Straw,N.V.,,,4.1,242,63.22,0.064852895,#VALUE!
Skerk Ograde 2016,Skerk,Ograde,2016,Northern Italy,White,4.1,229,35,0.117142857,5
Gaja Ca'Marcanda Vistamare Toscana 2018,Gaja,Ca'Marcanda Vistamare Toscana,2018,Central Italy,White,4.1,225,37,0.110810811,3
Domaine Huet Vouvray Le Mont Sec 2016,Domaine Huet,Vouvray Le Mont Sec,2016,Loire,Chenin Blanc,4.1,224,32.6,0.125766871,5
La Chablisienne Chablis Grand Cru 'Les Preuses' 2015,La Chablisienne,Chablis Grand Cru 'Les Preuses',2015,Burgundy,Chablis,4.1,223,38.33,0.106965823,6
Billaud-Simon Chablis 1er Cru 'Montee de Tonnerre' 2015,Billaud-Simon,Chablis 1er Cru 'Montee de Tonnerre',2015,Burgundy,Chablis,4.1,209,39.95,0.102628285,6
Lis Neris Venezia Giulia Jurosa (Chardonnay) 2015,Lis Neris,Venezia Giulia Jurosa (Chardonnay),2015,Northern Italy,White,4.1,206,37.83,0.108379593,6
Capichera Vign’angena Vermentino di Gallura 2018,Capichera,Vign’angena Vermentino di Gallura,2018,Southern Italy,White,4.1,189,33.6,0.12202381,3
Gut Oggau Weiss (Family Reunion) 2016,Gut Oggau,Weiss (Family Reunion),2016,,,4.1,172,48,0.085416667,5
Newton Chardonnay Unfiltered 2016,Newton,Chardonnay Unfiltered,2016,Napa Valley,Chardonnay,4.1,170,42.95,0.095459837,5
Chivite Navarra Coleccion 125 Blanco 2016,Chivite,Navarra Coleccion 125 Blanco,2016,Spanish,Chardonnay,4.1,164,36.94,0.110990796,5
Gut Oggau Timotheus Weiss 2015,Gut Oggau,Timotheus Weiss,2015,,,4.1,162,42,0.097619048,6
Hubert Lamy Saint-Aubin 1er Cru 'Les Frionnes' 2012,Hubert Lamy,Saint-Aubin 1er Cru 'Les Frionnes',2012,Burgundy,Côte de Beaune White,4.1,158,36,0.113888889,9
Shafer Red Shoulder Ranch Chardonnay 2017,Shafer,Red Shoulder Ranch Chardonnay,2017,Napa Valley,Chardonnay,4.1,154,45.95,0.089227421,4
Domaine Ostertag Muenchberg Riesling 2016,Domaine Ostertag,Muenchberg Riesling,2016,Alsace,Riesling,4.1,150,48.75,0.084102564,5
Domaine de la Vougeraie Chardonnay Terres de Famille 2015,Domaine de la Vougeraie,Chardonnay Terres de Famille,2015,Burgundy,White,4.1,126,33.17,0.123605668,6
St. Michael-Eppan Sanct Valentin Weissburgunder (Pinot Bianco) 2016,St. Michael-Eppan,Sanct Valentin Weissburgunder (Pinot Bianco),2016,Northern Italy,Pinot Blanc,4.1,122,30.42,0.13477975,5
Billaud-Simon Chablis 1er Cru 'Montee de Tonnerre' 2016,Billaud-Simon,Chablis 1er Cru 'Montee de Tonnerre',2016,Burgundy,Chablis,4.1,117,36.95,0.110960758,5
Truchard Chardonnay 2017,Truchard,Chardonnay,2017,Napa Valley,Chardonnay,4.1,112,30.41,0.134824071,4
DeMorgenzon Reserve Chardonnay 2017,DeMorgenzon,Reserve Chardonnay,2017,South African,Chardonnay,4.1,107,30.99,0.132300742,4
