FullName,Winery,Year,VintageRating,VintagePrice,VintageRatingPriceRatio,WineRating,WineRatingPriceRatio
Bargylus Grand Vin de Syrie Blanc 2013,Bargylus,2013.0,4.0,20.08,0.199203187,4.0,0.199203187
Baron Di Pauli Exilissi 2012,Baron Di Pauli,2012.0,4.0,29.41,0.13600816,4.0,0.13600816
Barta Pince Öreg Király Dűlő Mád Furmint 2015,Barta Pince,2015.0,4.2,23.95,0.175365344,4.0,0.167014614
Bastianich Plus 2015,Bastianich,2015.0,4.3,30.3,0.141914191,4.1,0.135313531
Bastianich Vespa Bianco 2015,Bastianich,2015.0,4.0,28.38,0.140944327,4.0,0.140944327
Battenfeld Spanier Am Schwarzen Herrgott Riesling 2016,Battenfeld Spanier,2016.0,4.2,37.81,0.111081724,4.2,0.111081724
Battenfeld Spanier Frauenberg Riesling GG 2015,Battenfeld Spanier,2015.0,4.2,38.69,0.108555182,4.1,0.105970535
Battenfeld Spanier Kirchenstück Riesling GG 2016,Battenfeld Spanier,2016.0,4.2,31.09,0.135091669,4.0,0.128658733
Battenfeld Spanier Mölsheim Riesling 2013,Battenfeld Spanier,2013.0,4.0,24.79,0.161355385,4.0,0.161355385
Baumard Savennières 2016,Baumard,2016.0,4.0,30.6,0.130718954,3.8,0.124183007
Baumard Savennières Clos du Papillon 2007,Baumard,2007.0,4.0,24.99,0.160064026,4.0,0.160064026
Baumard Savennières Clos du Papillon 2014,Baumard,2014.0,4.1,32.27,0.12705299,4.0,0.123954137
Beau Constantia Cecily 2016,Beau Constantia,2016.0,4.0,23.0,0.173913043,4.0,0.173913043
Beaumont Hope Marguerite 2016,Beaumont,2016.0,4.1,22.95,0.178649237,4.1,0.178649237
Beaumont Hope Marguerite 2017,Beaumont,2017.0,4.1,27.5,0.149090909,4.1,0.149090909
Beaumont Vitruvia aka 'New Baby' 2016,Beaumont,2016.0,4.3,33.99,0.126507796,4.3,0.126507796
Belisario Cambrugiano Verdicchio di Matelica Riserva 2016,Belisario,2016.0,4.0,20.2,0.198019802,4.0,0.198019802
Bellavista Convento Santissima Annunciata Curtefranca 2013,Bellavista,2013.0,4.2,50.3,0.083499006,4.2,0.083499006
Bellavista Uccellanda Curtefranca 2011,Bellavista,2011.0,4.3,40.0,0.1075,4.1,0.1025
Bellavista Uccellanda Curtefranca 2013,Bellavista,2013.0,4.0,40.21,0.099477742,4.1,0.101964685
Belondrade Belondrade y Lurton 2014,Belondrade,2014.0,4.2,63.56,0.066079295,4.3,0.067652612
Belondrade Belondrade y Lurton 2016,Belondrade,2016.0,4.3,27.85,0.154398564,4.3,0.154398564
Belondrade Belondrade y Lurton 2017,Belondrade,2017.0,4.4,27.64,0.15918958,4.3,0.155571635
Belondrade Belondrade y Lurton 2018,Belondrade,2018.0,4.4,28.61,0.15379238,4.3,0.150297099
Bemberg Estate Wines La Linterna Finca El Tomillo Parcela #1 Gualtallary Chardonnay 2015,Bemberg Estate Wines,2015.0,4.3,81.33,0.052871019,4.3,0.052871019
Bénédicte et Stéphane Tissot Amphore Savagnin 2016,Bénédicte et Stéphane Tissot,2016.0,4.3,41.17,0.104444984,3.9,0.094729172
Bénédicte et Stéphane Tissot La Mailloche 2011,Bénédicte et Stéphane Tissot,2011.0,4.0,62.17,0.064339714,4.0,0.064339714
Bénédicte et Stéphane Tissot La Mailloche 2015,Bénédicte et Stéphane Tissot,2015.0,4.0,47.83,0.083629521,4.0,0.083629521
Bénédicte et Stéphane Tissot Les Bruyères 2015,Bénédicte et Stéphane Tissot,2015.0,4.3,39.99,0.107526882,4.1,0.102525631
Bénédicte et Stéphane Tissot Les Bruyères 2016,Bénédicte et Stéphane Tissot,2016.0,4.3,29.41,0.146208773,4.1,0.139408365
Bénédicte et Stéphane Tissot Les Graviers 2016,Bénédicte et Stéphane Tissot,2016.0,4.2,29.41,0.142808569,4.1,0.139408365
Bénédicte et Stéphane Tissot Les Graviers 2017,Bénédicte et Stéphane Tissot,2017.0,4.3,29.41,0.146208773,4.1,0.139408365
Bénédicte et Stéphane Tissot Savagnin 2015,Bénédicte et Stéphane Tissot,2015.0,4.0,35.04,0.114155251,3.8,0.108447489
Bénédicte et Stéphane Tissot Traminer 2016,Bénédicte et Stéphane Tissot,2016.0,4.1,37.75,0.108609272,3.9,0.103311258
Bénédicte et Stéphane Tissot Vin Jaune en Spois 2011,Bénédicte et Stéphane Tissot,2011.0,4.1,50.33,0.081462348,4.0,0.079475462
Benito Ferrara Vigna Cicogna Greco di Tufo 2018,Benito Ferrara,2018.0,4.1,20.31,0.201871,4.1,0.201871
Benjamin Leroux Auxey-Duresses 2016,Benjamin Leroux,2016.0,4.1,38.67,0.106025343,4.0,0.103439359
Benjamin Leroux Chassagne-Montrachet 1er Cru 'Baudines' 2015,Benjamin Leroux,2015.0,4.5,85.0,0.052941176,4.3,0.050588235
Benjamin Leroux Meursault 2013,Benjamin Leroux,2013.0,4.2,42.5,0.098823529,4.2,0.098823529
Benjamin Leroux Meursault 2014,Benjamin Leroux,2014.0,4.1,42.5,0.096470588,4.2,0.098823529
Benjamin Leroux Meursault 2015,Benjamin Leroux,2015.0,4.3,62.17,0.069165192,4.2,0.067556699
Benjamin Leroux Meursault 2016,Benjamin Leroux,2016.0,4.1,49.95,0.082082082,4.2,0.084084084
Benjamin Leroux Saint-Aubin 1er Cru 'Les Murgers des Dents de Chien' 2014,Benjamin Leroux,2014.0,4.2,42.95,0.097788126,4.0,0.093131548
Benjamin Leroux Saint-Romain  'Sous le Château' 2016,Benjamin Leroux,2016.0,4.0,38.17,0.104794341,4.1,0.1074142
Benjamin Leroux Saint-Romain  'Sous le Château' 2017,Benjamin Leroux,2017.0,4.1,23.6,0.173728814,4.1,0.173728814
Benoît Ente Puligny-Montrachet 2016,Benoît Ente,2016.0,4.2,66.37,0.063281603,4.2,0.063281603
Benoît Ente Puligny-Montrachet Premier Cru ' Clos de la Truffière' 2016,Benoît Ente,2016.0,4.3,116.79,0.036818221,4.4,0.037674458
Beringer Private Reserve Chardonnay 2016,Beringer,2016.0,4.1,37.99,0.107923138,4.1,0.107923138
Bernard Defaix Chablis 1er Cru 'Côte de Lechet' 2015,Bernard Defaix,2015.0,4.1,34.57,0.118599942,4.0,0.115707261
Bernard Defaix Chablis 1er Cru 'Côte de Lechet' 2017,Bernard Defaix,2017.0,4.0,23.1,0.173160173,4.0,0.173160173
Bernard Defaix Chablis 1er Cru 'Côte de Lechet' 2018,Bernard Defaix,2018.0,4.3,37.12,0.115840517,4.0,0.107758621
Bernard Defaix Chablis Grand Cru 'Bougros' 2016,Bernard Defaix,2016.0,4.5,67.99,0.066186204,4.2,0.06177379
Bernard Gripa Les Pins Saint-Péray 2016,Bernard Gripa,2016.0,4.0,25.0,0.16,3.9,0.156
Berthet Bondet Château-Chalon 2006,Berthet Bondet,2006.0,4.1,46.21,0.088725384,4.1,0.088725384
Berthet Bondet Château-Chalon 2010,Berthet Bondet,2010.0,4.2,54.14,0.077576653,4.1,0.07572959
Berthet Bondet Château-Chalon 2011,Berthet Bondet,2011.0,4.1,36.97,0.11090073,4.1,0.11090073
Bertrand Ambroise Ladoix 1er Cru 'Les Gréchons' 2014,Bertrand Ambroise,2014.0,4.1,54.0,0.075925926,4.0,0.074074074
Bertrand Ambroise Saint-Romain 2015,Bertrand Ambroise,2015.0,4.0,23.33,0.171453065,3.8,0.162880411
Bevan Cellars Ritchie Vineyard Chardonnay 2013,Bevan Cellars,2013.0,4.3,50.0,0.086,4.3,0.086
Billaud-Simon Chablis 1er Cru 'Montee de Tonnerre' 2015,Billaud-Simon,2015.0,4.1,39.95,0.102628285,4.0,0.100125156
Billaud-Simon Chablis 1er Cru 'Montee de Tonnerre' 2016,Billaud-Simon,2016.0,4.1,36.95,0.110960758,4.0,0.108254398
Billaud-Simon Chablis 1er Cru 'Montee de Tonnerre' 2017,Billaud-Simon,2017.0,4.1,60.33,0.067959556,4.0,0.066302006
Billaud-Simon Chablis 1er Cru 'Vaillons' 2016,Billaud-Simon,2016.0,4.0,34.95,0.114449213,3.9,0.111587983
Billaud-Simon Chablis Grand Cru 'Preuses' 2013,Billaud-Simon,2013.0,4.0,58.33,0.068575347,4.1,0.070289731
Billaud-Simon Chablis Grand Cru 'Preuses' 2015,Billaud-Simon,2015.0,4.1,63.33,0.064740249,4.1,0.064740249
Billaud-Simon Chablis Grand Cru 'Vaudesir' 2013,Billaud-Simon,2013.0,4.2,70.0,0.06,4.2,0.06
Billaud-Simon Chablis Grand Cru 'Vaudesir' 2015,Billaud-Simon,2015.0,4.3,63.25,0.06798419,4.2,0.066403162
Billaud-Simon Chablis Grand Cru 'Vaudesir' 2016,Billaud-Simon,2016.0,4.3,73.33,0.058639029,4.2,0.057275331
Billaud-Simon Chablis Tête d'Or 2016,Billaud-Simon,2016.0,4.0,39.75,0.100628931,3.9,0.098113208
Billaud-Simon Chablis Tête d'Or 2017,Billaud-Simon,2017.0,4.1,33.17,0.123605668,3.9,0.117576123
Bird In Hand Nest Egg Chardonnay 2012,Bird In Hand,2012.0,4.5,39.99,0.112528132,4.4,0.110027507
Bire GRK 2018,Bire,2018.0,4.3,28.02,0.153461813,4.2,0.149892934
Bitouzet-Prieur Meursault 'Clos du Cromin' 2015,Bitouzet-Prieur,2015.0,4.2,43.5,0.096551724,4.1,0.094252874
Bitouzet-Prieur Puligny-Montrachet 'Les Levrons' 2015,Bitouzet-Prieur,2015.0,4.3,58.33,0.073718498,4.2,0.072004115
Black Elephant Vintners The Dark Side of the Vine Sémillon 2015,Black Elephant Vintners,2015.0,4.4,55.0,0.08,4.4,0.08
BLANKbottle Orbitofrontal Cortex 2015,BLANKbottle,2015.0,4.2,22.4,0.1875,4.1,0.183035714
BLANKbottle Orbitofrontal Cortex 2018,BLANKbottle,2018.0,4.1,24.0,0.170833333,4.1,0.170833333
BLANKbottle The Empire Strikes Back 2018,BLANKbottle,2018.0,4.6,23.0,0.2,4.5,0.195652174
Bodega Contador (Benjamín Romeo) Qué Bonito Cacareaba Blanco 2011,Bodega Contador (Benjamín Romeo),2011.0,4.5,45.25,0.099447514,4.3,0.095027624
Bodegas Amaren Barrel Fermented White 2016,Bodegas Amaren,2016.0,4.0,22.5,0.177777778,3.9,0.173333333
Bodegas El Paraguas La Sombrilla 2016,Bodegas El Paraguas,2016.0,4.0,28.9,0.138408304,4.1,0.141868512
Bonnardot Chassagne-Montrachet 2015,Bonnardot,2015.0,4.4,31.84,0.138190955,4.2,0.131909548
Bonneau du Martray Corton-Charlemagne Grand Cru 1993,Bonneau du Martray,1993.0,4.3,170.39,0.025236223,4.4,0.025823112
Bonneau du Martray Corton-Charlemagne Grand Cru 1996,Bonneau du Martray,1996.0,4.3,139.99,0.03071648,4.4,0.031430816
Bonneau du Martray Corton-Charlemagne Grand Cru 1997,Bonneau du Martray,1997.0,4.3,181.48,0.023694071,4.4,0.024245096
Bonneau du Martray Corton-Charlemagne Grand Cru 1998,Bonneau du Martray,1998.0,4.3,302.68,0.014206423,4.4,0.014536805
Bonneau du Martray Corton-Charlemagne Grand Cru 2000,Bonneau du Martray,2000.0,4.2,182.99,0.022952074,4.4,0.02404503
Bonneau du Martray Corton-Charlemagne Grand Cru 2001,Bonneau du Martray,2001.0,4.4,134.0,0.032835821,4.4,0.032835821
Bonneau du Martray Corton-Charlemagne Grand Cru 2005,Bonneau du Martray,2005.0,4.4,180.64,0.024357839,4.4,0.024357839
Bonneau du Martray Corton-Charlemagne Grand Cru 2006,Bonneau du Martray,2006.0,4.4,182.08,0.024165202,4.4,0.024165202
Bonneau du Martray Corton-Charlemagne Grand Cru 2007,Bonneau du Martray,2007.0,4.3,175.0,0.024571429,4.4,0.025142857
Bonneau du Martray Corton-Charlemagne Grand Cru 2008,Bonneau du Martray,2008.0,4.5,166.36,0.027049772,4.4,0.026448666
Bonneau du Martray Corton-Charlemagne Grand Cru 2009,Bonneau du Martray,2009.0,4.4,160.31,0.027446822,4.4,0.027446822
Bonneau du Martray Corton-Charlemagne Grand Cru 2010,Bonneau du Martray,2010.0,4.5,206.68,0.021772789,4.4,0.021288949
Bonneau du Martray Corton-Charlemagne Grand Cru 2011,Bonneau du Martray,2011.0,4.5,147.98,0.030409515,4.4,0.029733748
Bonneau du Martray Corton-Charlemagne Grand Cru 2012,Bonneau du Martray,2012.0,4.5,157.98,0.028484618,4.4,0.027851627
Bonneau du Martray Corton-Charlemagne Grand Cru 2013,Bonneau du Martray,2013.0,4.4,150.0,0.029333333,4.4,0.029333333
Bonneau du Martray Corton-Charlemagne Grand Cru 2014,Bonneau du Martray,2014.0,4.4,154.17,0.028539923,4.4,0.028539923
Bonneau du Martray Corton-Charlemagne Grand Cru 2015,Bonneau du Martray,2015.0,4.5,160.0,0.028125,4.4,0.0275
Bonneau du Martray Corton-Charlemagne Grand Cru 2016,Bonneau du Martray,2016.0,4.6,161.68,0.028451262,4.4,0.02721425
Bonneau du Martray Corton-Charlemagne Grand Cru 2017,Bonneau du Martray,2017.0,4.4,150.22,0.029290374,4.4,0.029290374
Bonserine Condrieu 2016,Bonserine,2016.0,4.0,42.99,0.093044894,4.0,0.093044894
Bonterra The Roost Blue Heron Vineyards Chardonnay 2016,Bonterra,2016.0,4.2,28.16,0.149147727,4.2,0.149147727
Borgo del Tiglio Collio Friulano 2014,Borgo del Tiglio,2014.0,4.0,22.18,0.180342651,4.0,0.180342651
Boschendal Elgin Chardonnay 2016,Boschendal,2016.0,4.1,29.94,0.136940548,4.1,0.136940548
Bosman Family Vineyards Optenhorst Chenin Blanc 2016,Bosman Family Vineyards,2016.0,4.1,22.0,0.186363636,4.1,0.186363636
Botanica Chenin Blanc 2014,Botanica,2014.0,4.1,24.0,0.170833333,4.0,0.166666667
Botanica Chenin Blanc 2016,Botanica,2016.0,4.1,21.84,0.187728938,4.0,0.183150183
Bott-Geyl Gewürztraminer Alsace Grand Cru 'Furstentum' 2008,Bott-Geyl,2008.0,4.1,26.26,0.156130998,4.1,0.156130998
Bott-Geyl Gewürztraminer Alsace Grand Cru 'Furstentum' 2009,Bott-Geyl,2009.0,4.1,26.26,0.156130998,4.1,0.156130998
Bott-Geyl Gewürztraminer Alsace Grand Cru 'Sonnenglanz' 2008,Bott-Geyl,2008.0,4.1,92.42,0.044362692,4.2,0.045444709
Bott-Geyl Gewürztraminer Alsace Grand Cru 'Sonnenglanz' 2010,Bott-Geyl,2010.0,4.3,26.26,0.163747144,4.2,0.159939071
Bott-Geyl Gewürztraminer Alsace Grand Cru 'Sonnenglanz' 2011,Bott-Geyl,2011.0,4.2,37.0,0.113513514,4.2,0.113513514
Bott-Geyl Riesling Alsace Grand Cru 'Mandelberg' 2012,Bott-Geyl,2012.0,4.1,43.52,0.094209559,4.1,0.094209559
Bott-Geyl Riesling Alsace Grand Cru 'Schlossberg' 2013,Bott-Geyl,2013.0,4.0,33.57,0.119154007,4.0,0.119154007
Bott-Geyl Riesling Alsace Grand Cru 'Schoenenbourg' 2012,Bott-Geyl,2012.0,4.0,27.99,0.142908181,4.0,0.142908181
Bott-Geyl Riesling Alsace Grand Cru 'Schoenenbourg' 2013,Bott-Geyl,2013.0,4.1,33.86,0.121086828,4.0,0.118133491
Bott-Geyl Riesling Alsace Grand Cru 'Schoenenbourg' 2014,Bott-Geyl,2014.0,4.0,29.41,0.13600816,4.0,0.13600816
Bouchard Finlayson Missionvale Chardonnay 2015,Bouchard Finlayson,2015.0,4.1,22.95,0.178649237,4.0,0.174291939
Bouchard Finlayson Missionvale Chardonnay 2016,Bouchard Finlayson,2016.0,4.2,22.5,0.186666667,4.0,0.177777778
Bouchard Père & Fils Beaune 1er Cru 'Clos Saint-Landry' (Monopole) Blanc 2009,Bouchard Père & Fils,2009.0,4.1,48.33,0.084833437,4.1,0.084833437
Bouchard Père & Fils Beaune 1er Cru 'Clos Saint-Landry' (Monopole) Blanc 2010,Bouchard Père & Fils,2010.0,4.1,50.0,0.082,4.1,0.082
Bouchard Père & Fils Beaune 1er Cru 'Clos Saint-Landry' (Monopole) Blanc 2011,Bouchard Père & Fils,2011.0,4.0,46.67,0.085708164,4.1,0.087850868
Bouchard Père & Fils Beaune 1er Cru 'Clos Saint-Landry' (Monopole) Blanc 2016,Bouchard Père & Fils,2016.0,4.0,55.4,0.072202166,4.1,0.07400722
Bouchard Père & Fils Beaune du Château Premier Cru Blanc 2015,Bouchard Père & Fils,2015.0,4.0,32.99,0.121248863,3.9,0.118217642
Bouchard Père & Fils Chevalier-Montrachet Grand Cru Blanc 2004,Bouchard Père & Fils,2004.0,4.5,231.67,0.019424181,4.4,0.018992532
Bouchard Père & Fils Chevalier-Montrachet Grand Cru Blanc 2005,Bouchard Père & Fils,2005.0,4.5,251.67,0.017880558,4.4,0.017483212
Bouchard Père & Fils Chevalier-Montrachet Grand Cru Blanc 2006,Bouchard Père & Fils,2006.0,4.3,241.67,0.017792858,4.4,0.018206645
Bouchard Père & Fils Chevalier-Montrachet Grand Cru Blanc 2007,Bouchard Père & Fils,2007.0,4.2,251.67,0.016688521,4.4,0.017483212
Bouchard Père & Fils Chevalier-Montrachet Grand Cru Blanc 2009,Bouchard Père & Fils,2009.0,4.4,180.0,0.024444444,4.4,0.024444444
Bouchard Père & Fils Chevalier-Montrachet Grand Cru Blanc 2012,Bouchard Père & Fils,2012.0,4.6,200.0,0.023,4.4,0.022
Bouchard Père & Fils Chevalier-Montrachet Grand Cru Blanc 2013,Bouchard Père & Fils,2013.0,4.4,317.0,0.013880126,4.4,0.013880126
Bouchard Père & Fils Chevalier-Montrachet Grand Cru Blanc 2015,Bouchard Père & Fils,2015.0,4.5,190.0,0.023684211,4.4,0.023157895
Bouchard Père & Fils Chevalier-Montrachet Grand Cru 'La Cabotte' Blanc 2009,Bouchard Père & Fils,2009.0,4.7,309.0,0.015210356,4.5,0.014563107
Bouchard Père & Fils Corton-Charlemagne Grand Cru Blanc 1999,Bouchard Père & Fils,1999.0,4.3,128.33,0.033507364,4.3,0.033507364
Bouchard Père & Fils Corton-Charlemagne Grand Cru Blanc 2009,Bouchard Père & Fils,2009.0,4.4,126.5,0.034782609,4.3,0.033992095
Bouchard Père & Fils Corton-Charlemagne Grand Cru Blanc 2014,Bouchard Père & Fils,2014.0,4.4,148.33,0.029663588,4.3,0.028989415
Bouchard Père & Fils Corton-Charlemagne Grand Cru Blanc 2015,Bouchard Père & Fils,2015.0,4.3,148.33,0.028989415,4.3,0.028989415
Bouchard Père & Fils Corton-Charlemagne Grand Cru Blanc 2016,Bouchard Père & Fils,2016.0,4.4,121.83,0.036115899,4.3,0.035295083
Bouchard Père & Fils Meursault 1er Cru 'Genevrières' Blanc 2013,Bouchard Père & Fils,2013.0,4.2,55.45,0.075743913,4.2,0.075743913
Bouchard Père & Fils Meursault 1er Cru 'Genevrières' Blanc 2015,Bouchard Père & Fils,2015.0,4.1,71.67,0.057206642,4.2,0.058601925
Bouchard Père & Fils Meursault 1er Cru 'Genevrières' Blanc 2016,Bouchard Père & Fils,2016.0,4.2,57.97,0.072451268,4.2,0.072451268
Bouchard Père & Fils Meursault 1er Cru 'Les Gouttes d'Or' Blanc 2011,Bouchard Père & Fils,2011.0,4.2,61.67,0.068104427,4.2,0.068104427
Bouchard Père & Fils Meursault 1er Cru 'Perrières' Blanc 2010,Bouchard Père & Fils,2010.0,4.3,127.49,0.033728136,4.2,0.03294376
Bouchard Père & Fils Meursault 1er Cru 'Perrières' Blanc 2011,Bouchard Père & Fils,2011.0,4.3,57.5,0.074782609,4.2,0.073043478
Bouchard Père & Fils Meursault Blanc 2013,Bouchard Père & Fils,2013.0,4.0,34.17,0.11706175,3.9,0.114135206
Bouchard Père & Fils Meursault Les Clous 2015,Bouchard Père & Fils,2015.0,4.1,46.38,0.088400172,4.1,0.088400172
Bouchard Père & Fils Meursault Les Clous 2016,Bouchard Père & Fils,2016.0,4.2,39.17,0.107224917,4.1,0.104671943
Bouchard Père & Fils Meursault Les Clous 2017,Bouchard Père & Fils,2017.0,4.2,28.57,0.14700735,4.1,0.143507175
Bouchard Père & Fils Montrachet Grand Cru Blanc 2002,Bouchard Père & Fils,2002.0,4.5,600.0,0.0075,4.5,0.0075
Bouchard Père & Fils Montrachet Grand Cru Blanc 2004,Bouchard Père & Fils,2004.0,4.5,443.33,0.010150452,4.5,0.010150452
Bouchard Père & Fils Montrachet Grand Cru Blanc 2006,Bouchard Père & Fils,2006.0,4.4,403.29,0.010910263,4.5,0.011158224
Bouchard Père & Fils Montrachet Grand Cru Blanc 2009,Bouchard Père & Fils,2009.0,4.6,501.67,0.009169374,4.5,0.00897004
Bouchard Père & Fils Montrachet Grand Cru Blanc 2013,Bouchard Père & Fils,2013.0,4.7,495.0,0.009494949,4.5,0.009090909
Bouchard Père & Fils Montrachet Grand Cru Blanc 2015,Bouchard Père & Fils,2015.0,4.7,453.7,0.010359268,4.5,0.009918448
Bouchard Père & Fils Puligny-Montrachet Blanc 2012,Bouchard Père & Fils,2012.0,4.1,45.95,0.089227421,4.0,0.087051143
Bouza Albariño 2018,Bouza,2018.0,4.1,24.0,0.170833333,3.9,0.1625
Boveri Luigi Filari di Timorasso Colli Tortonesi 2017,Boveri Luigi,2017.0,4.3,29.0,0.148275862,3.9,0.134482759
Brendan Stater-West Les Chapaudaises Saumur 2015,Brendan Stater-West,2015.0,4.1,36.99,0.110840768,4.0,0.108137334
Bret Brothers & The Soufrandière Climat En Carementrant Pouilly-Fuissé 2015,Bret Brothers & The Soufrandière,2015.0,4.1,24.37,0.168239639,4.0,0.164136233
Bret Brothers & The Soufrandière Climat Le Clos Reyssie Pouilly-Fuissé 2015,Bret Brothers & The Soufrandière,2015.0,4.1,24.37,0.168239639,4.1,0.168239639
Bret Brothers & The Soufrandière Climat Le Clos Reyssie Pouilly-Fuissé 2016,Bret Brothers & The Soufrandière,2016.0,4.2,24.37,0.172343045,4.1,0.168239639
Bret Brothers & The Soufrandière La Soufrandière Climat Les Longeays Pouilly-Vinzelles 2015,Bret Brothers & The Soufrandière,2015.0,4.2,28.45,0.147627417,4.0,0.14059754
Bret Brothers & The Soufrandière La Soufrandière Climat Les Longeays Pouilly-Vinzelles 2016,Bret Brothers & The Soufrandière,2016.0,4.1,28.57,0.143507175,4.0,0.140007
Bret Brothers & The Soufrandière La Soufrandière Climat Les Quarts Pouilly-Vinzelles 2016,Bret Brothers & The Soufrandière,2016.0,4.0,49.0,0.081632653,4.0,0.081632653
Bret Brothers & The Soufrandière La Soufrandiére Le Clos de Grand Pére Macon-Vinzelles 2016,Bret Brothers & The Soufrandière,2016.0,4.2,31.42,0.13367282,3.9,0.124124761
Bret Brothers & The Soufrandière La Soufrandière Pouilly-Vinzelles 2016,Bret Brothers & The Soufrandière,2016.0,4.1,35.33,0.116048684,3.9,0.110387772
"Bret Brothers & The Soufrandière Saint-Véran ""La Combe DesRoches"" 2017",Bret Brothers & The Soufrandière,2017.0,4.1,25.21,0.162633875,4.0,0.158667196
Bret Brothers & The Soufrandière Terres de Vergisson Pouilly-Fuissé 2015,Bret Brothers & The Soufrandière,2015.0,4.0,24.37,0.164136233,4.0,0.164136233
Broglia Bruno Gavi 2016,Broglia,2016.0,4.0,25.95,0.154142582,3.9,0.150289017
Broglia Bruno Gavi 2017,Broglia,2017.0,4.2,22.56,0.186170213,3.9,0.17287234
Brokenwood ILR Reserve Sémillon 2011,Brokenwood,2011.0,4.1,40.0,0.1025,4.1,0.1025
Brown Brothers Patricia Chardonnay 2010,Brown Brothers,2010.0,4.0,29.48,0.13568521,4.0,0.13568521
Bruna U Baccan 2016,Bruna,2016.0,4.1,45.0,0.091111111,3.9,0.086666667
Bruno Colin Chassagne-Montrachet Premier Cru 'La Boudriotte' 2013,Bruno Colin,2013.0,4.2,54.17,0.07753369,4.2,0.07753369
Bruno Colin Chassagne-Montrachet Premier Cru 'La Maltroie' Blanc 2009,Bruno Colin,2009.0,4.1,51.2,0.080078125,4.2,0.08203125
Bruno Colin Chassagne-Montrachet Premier Cru 'Les Chaumées' 2009,Bruno Colin,2009.0,4.2,51.2,0.08203125,4.2,0.08203125
Bruno Colin Chassagne-Montrachet Premier Cru 'Les Chaumées' 2013,Bruno Colin,2013.0,4.1,61.67,0.066482893,4.2,0.068104427
Bruno Colin Chassagne-Montrachet Premier Cru 'Les Chaumées' 2015,Bruno Colin,2015.0,4.3,57.5,0.074782609,4.2,0.073043478
Bruno Colin Chassagne-Montrachet Premier Cru 'Les Vergers' 2009,Bruno Colin,2009.0,4.4,51.2,0.0859375,4.2,0.08203125
Bruno Colin Puligny-Montrachet Premier Cru 'La Truffière' 2013,Bruno Colin,2013.0,4.3,98.33,0.043730296,4.3,0.043730296
Bucaco Branco Reservado 2001,Bucaco,2001.0,4.5,67.13,0.067034113,4.3,0.064054819
Bucaco Branco Reservado 2002,Bucaco,2002.0,4.4,65.95,0.06671721,4.3,0.06520091
Bucaco Branco Reservado 2003,Bucaco,2003.0,4.4,65.45,0.067226891,4.3,0.065699007
Bucaco Branco Reservado 2005,Bucaco,2005.0,4.3,63.01,0.068243136,4.3,0.068243136
Bucaco Branco Reservado 2013,Bucaco,2013.0,4.3,41.59,0.103390238,4.3,0.103390238
Bucaco Branco Reservado 2014,Bucaco,2014.0,4.3,45.33,0.094859916,4.3,0.094859916
Bucaco Branco Reservado 2015,Bucaco,2015.0,4.3,38.9,0.110539846,4.3,0.110539846
Bucci Villa Bucci Riserva 2013,Bucci,2013.0,4.0,35.29,0.113346557,4.0,0.113346557
Bucci Villa Bucci Riserva 2014,Bucci,2014.0,4.1,33.985,0.120641459,4.0,0.117698985
Bucci Villa Bucci Riserva 2015,Bucci,2015.0,4.1,25.95,0.157996146,4.0,0.154142582
Bucci Villa Bucci Riserva 2016,Bucci,2016.0,4.0,29.99,0.133377793,4.0,0.133377793
Buena Vista Chardonnay 2015,Buena Vista,2015.0,4.0,20.58,0.19436346,3.9,0.189504373
Buisson-Charles Meursault 1er Cru 'Charmes' 2015,Buisson-Charles,2015.0,4.3,74.68,0.057579004,4.3,0.057579004
Buisson-Charles Meursault Premier Cru 'Bouches Chères' 2015,Buisson-Charles,2015.0,4.4,83.0,0.053012048,4.1,0.04939759
Buisson-Charles Meursault Premier Cru 'Goutte d'Or' 2013,Buisson-Charles,2013.0,4.1,74.68,0.054900911,4.2,0.056239957
Buisson-Charles Vieilles Vignes Meursault 2016,Buisson-Charles,2016.0,4.2,50.6,0.083003953,4.0,0.079051383
Burn Cottage Riesling - Grüner Veltliner 2015,Burn Cottage,2015.0,4.1,41.67,0.098392129,4.0,0.095992321
By Farr Chardonnay 2017,By Farr,2017.0,4.5,101.33,0.044409356,4.2,0.041448732
